step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_stopped_cross_check,J0_accumulated_waiting_time,J0_average_speed,J0_average_speed_2,J0_average_speed_cross_check,J0_average_co2_emission_tl,J0_average_co_emission_tl,J0_average_fuel_consumption_tl,J0_average_noise_emission_tl,J0_average_co2_emission,J0_average_co_emission,J0_average_fuel_consumptions,J0_average_noise_emissions,agents_total_stopped,agents_total_accumulated_waiting_time,reward
5.0,0,0.0,0.0,3.2,0,0,0.0,0.1623403551207306,3.2,3.2,2957.2128888888888,119.33884444444446,1.27123066786463,60.76428739749968,2957.2128888888888,119.33884444444446,1.27123066786463,60.76428739749968,0,0.0,0
10.0,0,0.0,0.0,7.199999999999999,0,0,0.0,0.36526579902164386,7.199999999999999,7.199999999999999,3598.906222222222,79.22817777777779,1.5470401916741536,62.79428101007735,3598.906222222222,79.22817777777779,1.5470401916741536,62.79428101007735,0,0.0,0
15.0,0,0.0,0.0,7.085714285714287,0,0,0.0,0.36021630900104323,7.085714285714287,7.085714285714287,3754.2589841269846,93.19481904761906,1.6138234372994484,62.968867467200766,3754.258984126985,93.19481904761906,1.6138234372994484,62.968867467200766,0,0.0,0
20.0,0,0.0,0.0,11.085714285714287,0,0,0.0,0.5650127024148058,11.085714285714289,11.085714285714287,4639.975174603176,71.09659682539686,1.9945321182561082,65.13957262589578,4639.975174603176,71.09659682539686,1.9945321182561082,65.13957262589578,0,0.0,0
25.0,3,0.0,0.0,10.449665797007825,3,3,0.0,0.5327713911618479,10.449665797007823,10.449665797007825,4411.296701334705,89.66396490018602,1.8962451591846623,63.73356379811069,4411.296701334705,89.66396490018602,1.8962451591846623,63.73356379811069,3,0.0,-3
30.0,0,0.0,0.0,13.214277904512315,0,0,0.0,0.6721827367681424,13.214277904512318,13.214277904512315,3767.1278698098954,49.85093226340182,1.6193399490418154,65.70009376034388,3767.1278698098954,49.85093226340182,1.6193399490418154,65.70009376034389,0,0.0,0
35.0,0,0.0,0.0,15.183767784378977,0,0,0.0,0.7728277757631892,15.183767784378977,15.183767784378977,3261.0704796828977,34.37294222222225,1.4017979071544986,66.26865396536984,3261.0704796828977,34.37294222222225,1.4017979071544984,66.26865396536982,0,0.0,0
40.0,3,3.0,0.23076923076923078,8.423442643201634,3,3,3.0,0.4379281036419776,8.423442643201632,8.423442643201634,3101.3164716734495,54.56959405122393,1.3331353316172978,60.5453444533789,3101.3164716734495,54.56959405122393,1.3331353316172978,60.545344453378895,3,3.0,-3
45.0,3,18.0,1.3846153846153846,10.342170947658277,3,3,18.0,0.5300637812392693,10.322233549398845,10.342170947658277,3460.2119943166376,76.6995111111111,1.487419941914762,63.37379996556319,3527.680173265674,75.39825447253247,1.516420246369157,63.48073113495953,3,18.0,-3
50.0,2,22.0,1.375,7.9392069033404615,2,2,22.0,0.4235890858020103,7.984827401514851,7.9392069033404615,3121.1715342126517,79.92126984126989,1.3416810009993803,60.610657971559434,3050.52045376136,78.0302388888889,1.3113130027352051,60.799281228010635,2,22.0,-2
55.0,4,39.0,2.4375,8.877535442226778,4,4,33.0,0.4637084638759893,8.613389349559263,8.877535442226778,3497.3338992691033,86.82667259259266,1.5033853280739573,62.61220044875602,3419.557253001185,81.40000555555561,1.4699516910375996,62.68809895875826,4,33.0,-4
