step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_stopped_cross_check,J0_accumulated_waiting_time,J0_average_speed,J0_average_speed_2,J0_average_speed_cross_check,J0_average_co2_emission_tl,J0_average_co_emission_tl,J0_average_fuel_consumption_tl,J0_average_noise_emission_tl,J0_average_co2_emission,J0_average_co_emission,J0_average_fuel_consumptions,J0_average_noise_emissions,agents_total_stopped,agents_total_accumulated_waiting_time,reward
5.0,0,0.0,0.0,3.2,0,0,0.0,0.1743774954006804,3.2,3.2,2957.2128888888888,119.33884444444446,1.27123066786463,60.76428739749968,2957.2128888888888,119.33884444444446,1.27123066786463,60.76428739749968,0,0.0,0.0
10.0,0,0.0,0.0,7.199999999999999,0,0,0.0,0.3923493646515309,7.199999999999999,7.199999999999999,3598.906222222222,79.22817777777779,1.5470401916741536,62.79428101007735,3598.906222222222,79.22817777777779,1.5470401916741536,62.79428101007735,0,0.0,0.0
15.0,0,0.0,0.0,11.200000000000001,0,0,0.0,0.6103212339023815,11.200000000000001,11.200000000000001,4491.799555555557,57.659733333333364,1.930834141958671,65.13597665795827,4491.799555555557,57.659733333333364,1.930834141958671,65.13597665795827,0,0.0,0.0
20.0,0,0.0,0.0,15.200000000000005,0,0,0.0,0.8282931031532322,15.200000000000005,15.200000000000005,5635.892888888892,54.63351111111117,2.422612518718181,67.5456471500465,5635.892888888892,54.63351111111117,2.422612518718181,67.5456471500465,0,0.0,0.0
25.0,0,0.0,0.0,17.92289158723717,0,0,0.0,0.9684573683438666,17.92289158723717,17.92289158723717,4837.648388531929,35.07475555555558,2.079487709508557,68.15253844871,4837.648388531929,35.07475555555558,2.079487709508557,68.15253844871,0,0.0,0.0
30.0,0,0.0,0.0,18.575376330143918,0,0,0.0,1.0,18.575376330143918,18.575376330143918,2955.4175217470533,0.0,1.270415280614989,67.6427888425218,2955.4175217470533,0.0,1.270415280614989,67.6427888425218,0,0.0,0.0
35.0,0,0.0,0.0,16.781738110164383,0,0,0.0,0.9133136889398555,16.781738110164383,16.781738110164383,1322.0552774208163,0.0,0.5683000485322156,65.30997680402366,1322.0552774208163,0.0,0.5683000485322156,65.30997680402366,0,0.0,0.0
40.0,2,4.0,1.0,5.120274239228009,2,2,4.0,0.37449978189866695,5.120274239228009,5.120274239228009,1312.361111111111,82.3888888888889,0.5641659179395028,57.23806286678731,1312.361111111111,82.3888888888889,0.5641659179395028,57.23806286678731,2,4.0,-0.04
45.0,3,18.0,4.5,2.119179021463636,3,3,18.0,0.17077904765394286,2.119179021463636,2.119179021463636,1968.5416666666665,123.58333333333334,0.8462488769092542,56.26010157452471,1968.5416666666665,123.58333333333334,0.8462488769092542,56.26010157452471,3,18.0,-0.13999999999999999
50.0,3,33.0,8.25,2.4813320238755785,3,3,33.0,0.0,0.0,2.4813320238755785,2624.722222222222,164.7777777777778,1.1283318358790055,55.94027641010837,2496.099462563475,128.5601414209917,1.0730303350488273,57.38533894741968,3,33.0,-0.15000000000000002
55.0,2,31.0,7.75,3.0813320238755786,2,2,31.0,0.0,0.0,3.0813320238755786,2624.722222222222,164.7777777777778,1.1283318358790055,55.94027641010837,2554.6734625634745,119.76220808765837,1.098204099649007,58.503447704279125,2,31.0,0.020000000000000018
60.0,2,41.0,10.25,4.081332023875579,2,2,29.0,0.1492477330264032,2.1333333333333333,4.081332023875579,2899.9719999999998,138.44082962962966,1.2466344015174202,58.07866977989235,2702.536795896808,108.8074303098806,1.1617572592776382,58.98913397475767,2,29.0,0.020000000000000018
65.0,2,51.0,6.375,3.5381660119377862,2,2,51.0,0.14664372237383105,2.625714285714282,3.5381660119377862,2439.756571428571,115.27299047619049,1.048798049030933,57.85325744548043,2398.565897948404,103.35227071049584,1.031089021971853,58.33666608471458,2,51.0,-0.22000000000000003
70.0,2,61.0,7.625,6.038166011937785,2,2,61.0,0.23854873309486244,4.8,6.038166011937785,3274.1782222222223,107.74471111111113,1.4074707397424377,60.509612810087695,3231.901476559515,91.31704329382922,1.3892921361901815,61.11810839000012,2,61.0,-0.09999999999999998
75.0,2,71.0,8.875,8.269799520902739,2,2,71.0,0.37107580703645276,7.466666666666668,8.269799520902739,3869.440444444446,93.36574814814817,1.6633333732654494,62.0707432420083,3436.7835747001523,73.49880365242257,1.477352381030722,62.1200845092806,2,71.0,-0.09999999999999998
80.0,2,81.0,10.125,10.26979952090274,2,2,81.0,0.5036028809780432,10.133333333333336,10.26979952090274,4632.169333333335,91.3482666666667,1.9911856244384556,63.67719023673379,4008.8302413668193,71.98569254131148,1.723241569410477,63.32491975532472,2,81.0,-0.10000000000000009
